function	insect_51_WholeSpecimen	insect_52_WholeSpecimen	insect_53_WholeSpecimen	insect_54_WholeSpecimen	insect_55_WholeSpecimen	insect_56_WholeSpecimen	insect_57_WholeSpecimen	insect_58_WholeSpecimen	insect_59_WholeSpecimen	insect_60_WholeSpecimen	insect_61_WholeSpecimen	insect_62_WholeSpecimen	insect_63_WholeSpecimen	insect_64_WholeSpecimen	insect_65_WholeSpecimen	insect_66_WholeSpecimen	insect_67_WholeSpecimen	insect_68_WholeSpecimen	insect_69_WholeSpecimen	insect_70_WholeSpecimen
RXN-12886	40.29	0.0	73.0	15.0	0.0	266.0	97.0	0.0	27.14	0.0	6.0	348.86	31.0	54.0	19.0	0.0	0.0	0.0	0.0	0.0
RXN-12893	0.0	0.0	41.21	2.0	0.0	2.0	0.0	39.0	0.0	0.0	0.0	781.64	26.36	0.0	62.29	20.07	12.07	0.64	0.0	0.0
RXN-12894	40.29	0.0	73.0	18.0	105.0	341.0	97.0	0.0	27.14	0.0	14.43	355.57	62.57	78.0	20.43	0.0	5.0	7.0	1.0	0.0
RXN-12895	40.29	0.0	73.0	18.0	105.0	341.0	97.0	0.0	27.14	0.0	14.43	355.57	62.57	78.0	20.43	0.0	5.0	7.0	1.0	0.0
RXN-12898	1.38	1.88	21.21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.02	18.36	1.5	3.29	159.32	89.94999999999999	5.76	3.25	0.0
RXN-12900	23.0	0.0	301.46000000000004	47.0	24.0	1073.0	12.0	0.0	514.8	67.0	235.0	841.4	247.17	10.67	946.33	122.83	12917.34	263.33	3379.0	0.0
RXN-12902	0.0	0.0	170.6	1.4	0.0	74.0	0.0	0.0	17.0	0.0	6.0	1880.0	0.0	30.0	54.0	0.0	21.2	0.0	0.0	0.0
RXN-12908	16.72	256.0	1982.0	0.0	5827.139999999999	0.0	0.0	0.0	3079.0	212.0	1609.0	1820.86	2050.58	154.0	98.0	235.0	36.0	4226.0	3154.46	46.0
RXN-12925	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-12926	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-12957	2.76	3.76	19.0	0.0	0.0	826.0	0.0	0.0	61.0	0.0	36.0	750.76	730.0	3.0	76.0	18.5	203.76	10.24	6.5	0.0
RXN-12958	2.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-12960	0.0	316.0	53.0	0.0	0.0	12.0	0.0	0.0	0.0	28.0	0.0	0.0	51.17	0.0	2.0	4.5	0.0	0.0	0.0	0.0
RXN-12975	0.0	316.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-12977	20.53	17.0	112.0	0.0	280.33	0.0	982.0	16.0	16594.0	142.0	0.0	778.83	40.4	0.0	30.0	10.0	14.0	0.0	0.0	167.0
RXN-12978	26665.52	7175.4	16592.34	17467.67	18292.370000000003	12642.0	15951.5	1133.0	58933.380000000005	13951.0	13681.99	16927.36	6807.42	5980.48	23208.03	26316.35	63813.27	5177.81	36484.95	7233.5
RXN-12979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-13008	67604.59	25218.53	27445.26	58597.27	66267.51000000001	58296.2	37515.0	36425.2	80987.98	36363.41	51516.78	69815.87000000001	50445.09	18791.22	73966.25	74223.1	175156.28	99024.63	83208.2	46162.7
RXN-13009	26739.95	9582.34	14103.4	22317.17	27929.19	40219.0	19538.5	31485.4	47099.66	14395.89	20983.03	28163.84	25157.43	6217.66	25769.15	30739.36	68870.38	32832.48	33829.88	19267.1
RXN-13028	0.0	316.0	145.0	2.0	0.0	12.0	23.0	149.0	4.0	28.0	0.0	661.0	51.17	28.0	10.0	44.5	9.0	7.0	21.0	0.0
RXN-13032	92.38	1894.28	274.98	47.0	2579.6	15715.8	209.0	182.4	3859.13	988.3	1075.93	13326.04	7006.450000000001	31.5	4345.66	1600.66	4439.91	951.9	7591.29	12221.0
RXN-13034	0.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	86.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-13036	92.38	3641.68	386.31	47.0	2592.2	30342.6	418.0	262.8	5757.93	1805.27	2008.13	19998.99	10839.14	35.5	7647.030000000001	1672.66	6522.2	1208.04	8967.66	16962.0
RXN-13037	12664.79	3540.83	6266.06	8615.07	2356.79	6008.2	9722.75	30964.0	18488.41	6446.5	7663.69	5378.73	1714.71	3018.67	9731.21	14025.83	32263.24	1980.54	8469.95	3535.75
RXN-13054	0.0	0.0	53.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0	2.0	1.0	12.0	0.0	0.0	0.0
RXN-13056	0.0	316.0	53.0	0.0	0.0	45.5	0.0	0.0	0.0	28.0	0.0	0.0	6.0	0.0	2.0	1.0	12.0	0.0	0.0	0.0
RXN-13064	0.0	316.0	28.99	2.0	0.0	16.0	0.0	0.0	0.0	28.0	11.0	22.64	6.36	24.0	117.29	6.07	316.07	25.64	0.0	0.0
RXN-13067	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	114.0	0.0	313.0	25.0	0.0	0.0
RXN-13069	0.0	316.0	101.0	2.0	0.0	12.0	0.0	870.0	0.0	28.0	11.0	0.0	0.0	28.0	116.0	4.0	320.0	32.0	0.0	0.0
RXN-13074	0.0	0.0	29.0	3.67	9.43	0.0	0.0	0.0	0.0	0.0	1.33	0.0	0.0	0.0	16.0	0.0	73.0	2.0	1.0	0.0
RXN-13129	0.0	316.0	63.0	2.0	0.0	12.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0
RXN-13141	13940.78	3870.56	7400.5	18003.37	25828.870000000003	19540.0	9637.5	527.0	27660.67	7191.09	14653.39	9718.97	13675.05	3332.83	15889.839999999998	16447.63	35052.34	54302.5	16536.16	3751.6
RXN-13142	13940.78	3776.56	7451.0	18066.37	33107.87	19668.0	9629.75	304.5	28073.17	7191.09	14704.39	10677.97	17880.55	3335.83	16499.839999999997	16526.13	35322.34	54481.5	16952.16	3490.35
RXN-13158	14023.36	5506.110000000001	6687.360000000001	9606.07	16435.81	20139.0	9815.75	1717.4	22472.57	7852.12	9174.29	10973.91	8044.21	3101.2	11584.57	16004.48	34971.6	2829.3900000000003	19375.53	8315.75
RXN-13162	23.38	45.21	44.78	14.0	76.67	1062.0	0.0	186.0	90.0	94.0	42.4	2051.78	777.4	1.5	137.0	39.25	468.88	57.12	4749.25	0.0
RXN-13163	28280.72	11020.22	13492.4	19179.14	41332.95	40534.0	19746.5	3732.8	45121.14	15704.24	18578.58	23452.42	17872.42	6133.06	23962.0	32453.62	76906.92	6528.64	40355.46	16631.5
RXN-13171	0.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-13178	0.0	0.0	21.16	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.67	6.0	0.0	20.67	0.0	0.0	0.0
RXN-13179	12515.79	2632.83	5342.45	8498.8	4639.44	5398.2	5252.0	1346.0	17992.47	5817.32	5481.36	4190.08	833.04	2882.36	9246.43	6505.33	18545.54	1021.43	8191.73	3054.5
RXN-13181	379.69	83.66	359.0	164.0	3373.14	14.0	2946.0	48.0	50334.0	496.0	143.0	2830.66	1032.0	9.0	1045.0	123.33	24.0	114.0	809.0	501.0
RXN-13182	379.69	83.66	359.0	164.0	3373.14	14.0	2946.0	48.0	50334.0	496.0	143.0	2830.66	1032.0	9.0	1045.0	123.33	24.0	114.0	809.0	501.0
RXN-13184	0.0	316.0	11.33	0.0	0.0	10.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	10.67	2.0	0.0	0.0	0.0	0.0	0.0
RXN-13186	0.0	14.33	0.0	0.0	69.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-13198	27876.03	13257.54	21735.369999999995	20017.81	42337.12	100401.8	9691.25	3670.2	22488.71	16073.41	19248.06	67180.01000000001	52038.46	6941.66	36419.53	19083.96	87320.39000000001	15054.89	47866.60999999999	50618.95
RXN-13230	0.0	0.0	3.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.67	0.0	0.0	0.0	0.0	0.0	0.0
RXN-13231	0.0	0.0	16.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
RXN-13252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0
RXN-13266	12614.79	2889.83	9319.93	8442.9	2009.14	4129.0	4284.0	221.0	998.86	5740.5	7336.86	2150.53	365.24	2953.0	7755.43	11601.5	12684.2	1256.0	5076.35	2921.5
RXN-13267	12614.79	2889.83	9319.93	8442.9	2009.14	4129.0	4284.0	221.0	998.86	5740.5	7336.86	2150.53	365.24	2953.0	7755.43	11601.5	12684.2	1256.0	5076.35	2921.5
RXN-13268	12614.79	2889.83	9319.93	8442.9	2009.14	4129.0	4284.0	221.0	998.86	5740.5	7336.86	2150.53	365.24	2953.0	7755.43	11601.5	12684.2	1256.0	5076.35	2921.5
RXN-13269	0.0	14.33	12.8	0.0	126.07	1017.0	0.0	10.0	0.8	0.0	5.0	649.4	176.0	0.0	39.0	0.0	0.0	0.0	1.0	0.0
RXN-13275	0.0	0.0	7.0	0.0	0.0	1060.0	0.0	0.0	0.0	0.0	9.0	719.0	176.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0
RXN-13277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0
RXN-13279	23.0	316.0	267.73	20.4	24.0	12.0	75.75	641.0	522.5	400.0	241.43	121.21	30.93	118.0	1039.95	166.23	16364.94	429.3	3299.0	261.25
RXN-13290	26665.52	7175.4	16592.34	17467.67	18292.370000000003	12642.0	15951.5	1133.0	58933.380000000005	13951.0	13681.99	16927.36	6807.42	5980.48	23208.03	26316.35	63813.27	5177.81	36484.95	7233.5
RXN-13313	13464.37	3296.5	6060.85	8582.07	2517.12	4863.0	9009.0	59368.0	2207.75	6352.32	7889.41	5172.14	2099.4700000000003	3262.78	9893.79	13951.23	46448.33	2326.85	11953.17	3156.5
RXN-13323	40.29	359.33	357.14	32.3	69.67	14094.0	109.0	225.0	11.39	670.17	43.0	1655.69	804.34	34.67	1354.58	335.66	9176.57	510.16	0.0	0.0
RXN-13328	0.0	0.0	71.0	3.0	0.0	0.0	23.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	114.0	0.0	334.0	25.0	0.0	0.0
RXN-13332	0.0	316.0	0.0	0.0	16.0	10.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-13335	0.0	0.0	2.99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.64	6.36	0.0	3.29	2.07	8.07	0.64	0.0	0.0
RXN-13337	0.0	0.0	2.99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	22.64	6.36	0.0	3.29	2.07	17.07	0.64	0.0	0.0
RXN-13374	40.29	0.0	31.0	0.0	0.0	3.2	0.0	873.0	10.14	0.0	0.0	8.86	0.0	0.0	1.6	0.0	0.0	0.0	0.0	0.0
RXN-13394	0.0	0.0	132.83	0.5	0.0	54.0	0.0	0.0	1.25	8.0	0.0	1173.5	27.17	0.0	227.08	6.83	399.5	38.83	80.0	0.0
RXN-13403	26397.81	7057.06	12736.42	17995.570000000003	14879.5	10564.9	13179.25	2880.0	5811.56	12652.42	14682.04	9625.990000000002	6386.27	6175.5	19085.28	21126.59	67856.25	5822.04	26907.95	6753.35
RXN-13404	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-13405	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-13418	12562.37	3549.5	1390.63	8390.9	1811.29	5560.7	4343.75	2190.0	580.64	5345.5	5125.36	2620.57	151.7	2966.96	7438.94	5886.47	704.01	196.61	3496.5	3148.75
RXN-13426	0.0	316.0	549.65	23.0	105.0	149.0	33.0	0.0	17.0	36.0	14.43	380.71	168.57	167.01	254.43	16.0	88.0	28.0	81.0	0.0
RXN-13439	1018.83	17.33	297.41	984.3	6.0	0.0	46.0	0.0	710.86	116.82	326.5	145.4	303.67	63.36	192.99	172.5	188.98	186.91000000000005	114.6	0.0
RXN-13440	1018.83	17.33	297.41	984.3	6.0	0.0	46.0	0.0	710.86	116.82	326.5	145.4	303.67	63.36	192.99	172.5	188.98	186.91000000000005	114.6	0.0
RXN-13449	1421.59	3398.82	3456.2000000000003	3473.2	11566.6	2533.8	164.0	307.4	10510.28	1928.26	3766.16	12572.51	5651.4400000000005	507.09	9072.52	3927.71	25310.01	6493.92	22486.09	12335.0
RXN-13459	269.38	2586.28	4359.92	112.37	11206.86	16461.3	514.75	895.4000000000001	4595.3	1399.97	1424.7900000000002	16205.8	14362.76	254.17	5714.72	2286.15	21714.44	1696.03	13327.97	12482.25
RXN-13482	14357.02	5311.51	8275.51	9592.44	30268.17	34248.0	4469.75	1509.4	9191.89	7393.530000000001	8761.880000000001	19625.82	16307.11	3161.76	14861.84	9015.92	26538.14	7366.120000000001	20835.24	15419.35
RXN-13568	22.0	29.0	46.99	14.0	7.0	1064.0	0.0	63.0	90.0	94.0	50.4	2071.04	857.76	0.0	102.29	32.07	385.07	52.64	4746.0	0.0
RXN-13569	2.2	128.0	991.0	0.0	38.75	0.0	0.0	0.0	1537.0	106.0	746.75	218.44	0.0	77.0	60.1	62.0	49.2	2116.6	98.63	23.0
RXN-13574	6.8	18.4	93.89	927.7	3719.0	12.0	0.0	0.0	706.9000000000001	115.6	282.8	179.4	994.0	54.8	110.3	180.8	179.85000000000002	558.11	29.6	0.6
RXN-13585	569.8	18.4	423.35	1000.2	62.4	17.0	0.0	0.0	893.7600000000001	122.42	259.23	157.97	7.57	177.16000000000005	237.65000000000003	197.63	444.05	449.33	69.1	0.6
RXN-13589	579.0	15.0	230.32	909.0	56.4	0.0	0.0	10.0	611.36	116.82	187.0	100.0	36.0	42.36	28.83	153.33	89.0	209.33	5.5	0.0
RXN-13596	0.0	0.0	0.0	0.0	326.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0	14.33	2.33	20.0	24.33	0.0	0.0
RXN-13597	0.0	0.0	60.33	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	44.17	34.67	4.0	8.5	13.0	7.0	0.0	0.0
RXN-13602	15421.95	7098.3	4691.22	8883.5	74215.25	146164.80000000002	13340.0	2500.8	141725.15	9152.57	8698.57	50656.77	43500.36	6814.13	21639.9	6952.32	11586.17	3684.56	20995.35	28512.5
RXN-13603	15421.95	7098.3	4691.22	8883.5	74215.25	146164.80000000002	13340.0	2500.8	141725.15	9152.57	8698.57	50656.77	43500.36	6814.13	21639.9	6952.32	11586.17	3684.56	20995.35	28512.5
RXN-13613	23.0	0.0	313.83	16.0	24.0	135.0	12.0	0.0	531.0	67.0	233.0	1008.5	151.0	30.0	769.0	0.0	12758.67	232.0	3379.0	0.0
RXN-13614	26665.52	7175.4	16592.34	17467.67	18292.370000000003	12642.0	15951.5	1133.0	58933.380000000005	13951.0	13681.99	16927.36	6807.42	5980.48	23208.03	26316.35	63813.27	5177.81	36484.95	7233.5
RXN-13615	210.52	3850.92	2787.75	191.8	569.6	2664.8	438.0	1201.4	5778.8	2336.8	1510.06	8287.29	3582.19	574.12	8624.34	3569.06	32008.620000000003	2590.36	17035.37	4917.0
RXN-13616	38707.67	12949.99	10477.34	31619.1	13781.47	13022.3	12951.5	1013.4	13998.3	18739.12	21011.53	20812.98	5815.17	9326.35	37267.45	23480.13	65843.97	30790.87	30341.03	21494.0
RXN-13617	37612.84	9617.26	12078.86	25325.2	5676.87	13110.5	12618.5	598.0	5738.24	16634.5	15819.48	10712.23	1955.85	9066.3	25870.44	22053.56	27866.72	2806.78	25998.6	9361.0
RXN-13635	0.0	0.0	2.21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.64	6.36	0.0	3.29	2.07	3.07	0.64	0.0	0.0
RXN-13654	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-13669	0.0	0.0	16.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0
RXN-13671	14215.0	5426.96	7817.219999999999	11264.04	18316.71	18718.8	4577.0	206.4	7065.549999999999	7080.219999999999	10053.1	25470.27	17757.03	3243.83	16571.23	9342.93	18777.14	5182.91	13788.2	22470.1
RXN-13673	62607.95	13740.5	28676.02	42106.0	9472.03	22105.1	21774.5	34064.0	5958.49	28591.5	28753.37	16371.3	1546.13	20051.58	42390.08	40153.81	76718.51	4353.81	29261.25	15043.0
RXN-13675	12586.75	2742.38	5653.38	8493.57	2200.7200000000003	7960.6	4468.75	5104.0	1375.69	5956.5	5657.02	4831.75	811.8800000000001	3013.5	10026.47	6938.74	29072.930000000004	1630.72	7203.18	3148.75
RXN-13681	0.0	0.0	7.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.43	72.57	7.57	100.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-13682	0.0	0.0	35.93	1.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.67	37.0	0.0	9.2	7.0	0.0	0.0
RXN-13689	0.0	0.0	43.87	35.0	7.0	828.0	0.0	0.0	61.0	0.0	36.0	744.64	775.36	34.67	50.29	6.07	302.41	21.64	0.0	0.0
RXN-13697	16252.509999999998	6413.24	16124.830000000002	15041.64	19461.96	23497.2	6494.0	31748.4	50379.45	7793.95	14491.07	22342.7	12107.67	3709.22	19201.46	11254.91	19652.1	38459.03999999999	19404.05	15587.7
RXN-13698	12584.990000000002	5668.9	5384.219999999999	8512.9	5569.79	20521.8	9800.75	507.4	19883.21	7162.47	6468.56	17367.050000000003	7376.410000000001	2947.67	12008.88	9078.83	16800.0	887.97	10073.92	15585.75
RXN-13704	162.76	3756.56	614.0200000000001	122.5	334.2	30314.6	485.0	352.8	7262.93	1860.1	2116.53	24970.75	9064.07	91.0	8752.98	3170.81	9432.16	1946.13	10137.91	24442.0
RXN-13714	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.71000000000001	0.0	3.71	0.0	14.0	47.0	0.0	0.0	0.0
RXN-13721	0.0	0.0	94.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	347.0	0.0	1497.0	125.0	0.0	0.0
RXN-13722	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	36.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
RXN-13729	30.0	1938.4	89.82	22.5	2738.0	14618.8	4504.0	159.4	1794.3	1233.8	938.2	4552.469999999999	5923.16	10.67	3003.51	2520.57	1460.94	115.64	1541.3	4878.0
RXN-13733	0.0	0.0	19.33	2.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	32.0	75.0	10.67	0.0	4.0	0.0	7.0	0.0	0.0
RXN-13749	0.0	0.0	0.0	0.0	3719.0	0.0	0.0	0.0	0.0	0.0	0.0	142.0	994.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-13750	91.0	100.0	119.78	43.0	158.0	1089.0	0.0	39.0	1772.0	165.0	110.0	999.0	803.0	30.0	828.0	1510.0	1801.0	647.0	6049.0	88.0
RXN-13755	30.0	175.0	15.42	21.0	0.0	544.0	4375.0	0.0	25.0	433.0	17.0	1180.28	1062.72	0.0	44.58	2518.14	1256.14	29.28	138.0	137.0
RXN-13758	13671.66	6629.91	8056.640000000001	13909.7	9507.06	34099.6	4711.75	29935.800000000003	14011.27	8042.69	12332.61	27984.79	13833.43	3230.66	22082.46	9769.95	31969.57	32505.32	19742.42	27581.35
RXN-13759	13671.66	6629.91	8056.640000000001	13909.7	9507.06	34099.6	4711.75	29935.800000000003	14011.27	8042.69	12332.61	27984.79	13833.43	3230.66	22082.46	9769.95	31969.57	32505.32	19742.42	27581.35
RXN-13760	49.0	2.0	6.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	119.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-13776	12504.79	3233.5	4868.33	8389.5	1730.29	4260.5	4274.0	0.0	1328.86	5384.67	5342.93	10198.48	2251.36	2892.29	8101.17	6387.5	14860.29	672.14	6871.07	10279.5
RXN-13783	0.0	948.0	79.33	2.0	0.0	49.0	0.0	149.0	0.0	84.0	0.0	577.0	0.0	10.67	10.0	4.0	25.0	0.0	0.0	0.0
RXN-13788	194.0	44.0	81.14	164.0	4765.37	13952.0	1964.0	32.0	33743.0	354.0	120.93	2341.57	1672.5100000000002	100.0	997.5	54.33	0.0	110.0	835.3	334.0
RXN-13805	40073.16	14275.21	17253.25	35056.840000000004	60247.91	44821.0	17574.5	62432.8	25998.77	21205.19	29776.49	43876.53999999999	39187.08	9317.829999999998	43200.55	34359.23	73406.15	63907.58	60662.3	34036.6
RXN-1381	40073.16	14275.21	17253.25	35056.840000000004	60247.91	44821.0	17574.5	62432.8	25998.77	21205.19	29776.49	43876.53999999999	39187.08	9317.829999999998	43200.55	34359.23	73406.15	63907.58	60662.3	34036.6
RXN-13834	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-13852	1231.85	152.73000000000002	1838.38	5162.200000000001	6054.82	1062.0	0.0	0.0	6337.76	625.42	4571.05	1965.26	2300.56	282.16	3074.19	1554.3	3021.23	28304.31	9415.99	23.6
RXN-13854	259.67	1095.4	9966.59	224.8	344.0	1656.0	565.0	632.0	3490.62	1093.6	3670.57	3603.28	529.4	665.56	2387.54	5933.9400000000005	38371.94	4254.68	8373.36	57.6
RXN-13865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.67	0.0	0.0	0.0
RXN-13870	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-13871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-13883	0.0	0.0	3.83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-13892	0.0	0.0	3.83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-13907	0.0	0.0	55.61	1.4	0.0	1019.0	0.0	0.0	0.8	0.0	3.0	2314.04	292.36	9.0	163.29	17.07	12.27	0.75	0.0	0.0
RXN-13908	23.0	316.0	534.97	48.4	24.0	20.0	65.0	149.0	514.0	400.0	257.0	1696.64	295.7	82.34	1355.29	179.07	17894.940000000002	538.64	3303.0	0.0
RXN-13909	112.0	302.66	4862.77	98.0	343.34000000000003	714.0	226.75	82.0	979.3	215.0	2429.86	1340.89	198.14	238.71	1209.43	5291.5	25128.0	1224.0	4745.0	295.25
RXN-13946	615.0	185.06	1670.63	2762.2700000000004	4687.75	229.0	144.0	0.0	3957.32	471.24	1888.38	8351.92	2412.8	240.52	2998.34	1029.8	1125.06	3605.8	3545.24	7415.6
RXN-13990	26082.58	7287.610000000001	9949.36	16877.800000000003	15092.47	50710.5	13830.0	1469.4	20527.55	12337.61	11812.669999999998	18178.68	9617.38	5582.51	19087.84	15514.75	18698.51	1392.16	14249.59	18212.0
RXN-13997	14766.35	5765.84	8114.78	13916.77	37406.71	22122.0	5487.75	31206.4	28993.660000000003	7822.04	11498.88	23117.29	22906.26	3258.69	18261.05	10131.75	29307.52	31348.59	23698.31	15612.35
RXN-1401	217.0	219.0	224.66	971.9	6.0	546.0	4408.0	37.0	762.86	549.8199999999999	424.0	3042.28	1143.72	102.37	425.03	5683.969999999999	4208.01	389.61	178.0	137.0
RXN-14014	14079.02	5880.84	8647.130000000001	13863.27	25972.46	21465.0	9934.75	31239.4	28827.83	8332.71	13506.84	21973.730000000003	18589.81	3337.69	17218.28	17259.84	37817.69	31203.7	24317.82	15780.35
RXN-14023	0.0	0.0	7.14	0.0	1258.33	0.0	0.0	0.0	0.0	0.0	72.43	369.57	597.57	100.0	0.0	0.0	0.0	0.0	1021.8	0.0
RXN-14025	25674.15	11610.23	15172.22	28352.24	32465.13	43418.1	12467.5	31773.2	77757.87	16636.15	23083.050000000003	60379.84	33254.71	6774.44	40412.21000000001	20773.78	65875.66	61057.560000000005	47748.15	50949.1
RXN-14029	28099.66	10093.74	15669.78	28350.67	27278.67	39588.6	9830.75	633.8	39744.63	14640.33	22603.340000000004	35752.97	22424.79	6588.05	31724.89	17852.92	41622.48	61703.79	29595.68	30629.85
RXN-1404	12464.5	2601.5	5052.29	8410.4	1898.29	3556.0	4148.0	149.0	1107.97	5633.5	5354.5	2241.4300000000003	191.5	2768.29	8424.08	6485.83	18162.04	750.8299999999999	6865.5	2887.5
RXN-14040	0.0	0.0	238.83	0.0	0.0	133.0	64.0	0.0	17.0	8.0	17.0	944.5	33.0	54.0	333.33000000000004	2.33	430.0	49.33	80.0	0.0
RXN-14047	26466.15	5946.54	7880.54	17848.27	17568.83	25719.2	9558.5	31271.0	22040.93	12178.82	11952.13	12686.830000000002	6082.620000000001	5926.24	19594.31	14903.64	54672.08999999999	3275.96	27237.91	6601.5
RXN-14054	1.38	1.88	21.21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.02	18.36	1.5	3.29	159.32	89.94999999999999	5.76	3.25	0.0
RXN-14063	1285.43	519.9399999999999	6047.64	5306.27	21600.65	2422.2	1103.75	1077.0	23937.26	991.42	4914.81	4488.96	6664.3	384.04	4738.52	2079.55	17485.91	28977.34	17779.34	451.85
RXN-14064	13196.14	7195.17	10115.72	15596.8	17140.53	19840.6	8937.0	508.8	17329.21	8529.24	15783.59	28880.55	15428.28	3477.22	19004.52	20157.33	23492.18	34692.37	11582.22	27481.5
RXN-14065	25327.49	6140.33	12898.95	17191.969999999998	11877.58	40700.7	13949.5	1901.0	23158.01	12360.84	13895.63	22371.53	13720.5	5915.63	21958.46	22229.74	42512.71	5672.91	21719.82	14138.5
